8790 26251
8312 3041 -392
5696 845 967
4923 2798 -778
3279 613 30
8292 4332 -904
6888 7334 -725
6766 6449 154
2774 7987 -90
4968 473 814
4083 2952 761
3942 5770 848
8517 6023 43
4771 2699 -725
8284 5915 -129
1529 7923 527
6402 2560 -953
4751 4907 251
7643 4016 -194
4711 1472 834
4702 6645 -638
617 8743 -579
3470 7144 876
8261 2449 -976
1863 2768 765
1944 6201 -303
8320 5595 714
7809 3156 593
5347 7916 709
6402 3857 637
5911 8618 220
129 3892 126
6581 2062 -19
7104 1433 104
930 5580 359
7522 3436 316
2214 5693 191
5306 896 354
2104 5784 768
6916 4088 -139
4843 3610 659
827 2907 89
8168 4941 4
6393 1166 136
3629 7296 176
7797 8034 -327
2903 8507 655
3342 7259 782
3982 5035 21
8685 4828 694
7034 7216 350
5278 3972 492
2839 1591 967
7670 1562 -514
7829 2456 -255
8418 6607 -947
8419 1539 675
88 1745 780
7874 2649 -446
2726 7646 185
3381 2202 -211
5240 3779 564
8461 3513 411
1261 302 275
3903 4132 129
8634 5617 414
5379 646 -434
1053 4217 -798
6956 1826 -909
8183 4951 732
1155 3298 -227
690 6941 -449
2873 6259 -477
5820 6652 940
8625 8623 521
8017 152 -94
6389 8616 625
3701 8305 -730
2712 986 831
3829 6325 -596
773 8325 104
4260 1727 500
8454 486 659
323 405 646
8732 1042 558
578 4700 59
3518 5780 -626
4017 1516 -770
2224 5436 181
2843 6083 -28
5059 1906 72
7916 424 -136
7646 1452 447
8074 8365 -291
7024 1792 -734
6229 3036 555
225 5937 -94
1228 5489 493
1637 7106 872
7351 4568 -738
7229 8734 356
6827 2473 -243
4647 5769 543
6721 3101 -869
1719 1630 95
2259 1719 142
671 8273 -759
8079 1458 -196
6555 3523 185
5556 1168 180
5154 6516 21
4658 6835 -525
3562 4426 -215
6611 5809 883
2503 5237 383
927 5618 64
16 6574 407
2088 7691 -305
2950 7204 -212
3124 7010 -905
7995 3115 286
8080 4272 621
387 5055 761
1936 8350 -498
1995 1447 104
8762 8054 -794
5605 2355 -713
2625 1348 5
6996 2330 -339
632 1404 -146
5951 4253 -835
2180 5759 -382
6159 7075 26
707 2181 -265
3248 6723 116
7038 5206 767
6647 4323 -172
7011 2214 124
8375 4903 -432
8144 8067 -566
8407 4905 79
3039 7856 749
4211 1914 -318
139 2891 702
6673 5443 -434
7649 6108 657
365 8045 221
3922 3203 97
7557 6760 353
6262 8035 -63
6366 6052 -474
3875 647 -972
7098 6486 -41
1951 4687 388
4325 787 -956
3350 3135 -854
1443 2466 -294
4146 7306 968
2151 5753 -321
8331 7873 157
5706 7270 238
48 601 -552
7945 8238 115
8097 2541 -82
3296 7776 341
5883 2980 869
2383 8455 797
6680 6310 -502
4367 7330 672
2957 5835 -975
109 7743 -690
679 3530 -685
8007 646 -587
2679 5139 861
7807 8441 -52
8674 5215 993
798 6648 -525
3553 6261 156
2278 5280 -513
3707 2191 305
4817 8733 -816
1184 3463 449
5562 6316 193
4205 4992 579
2446 6808 -610
7508 8431 -458
4473 3625 -166
8652 6784 567
6270 8567 709
236 7352 -814
7988 1207 -105
6820 1121 903
4899 4177 665
4476 1723 -977
6232 970 -798
7140 827 -315
2806 3180 -45
1896 8470 -231
1047 7990 873
3827 3976 565
8339 4669 -753
6125 344 799
8181 5412 -445
8361 5317 751
5978 202 669
5928 3349 -431
3499 7940 782
3052 6045 -186
2136 3932 431
941 5110 299
2197 7785 261
6241 546 87
7090 2147 337
2191 4212 -615
5431 6187 933
2720 7599 -916
6054 1850 -130
3605 3507 -900
2555 1952 -797
1666 8527 -542
4504 6236 837
368 2677 965
5119 3534 617
7336 2197 930
263 2006 -584
373 616 -903
5358 4675 921
3784 976 -354
4440 6959 -202
6111 1312 -631
2098 7074 235
7684 5433 65
1165 5344 158
3227 1842 276
246 3160 -579
1844 1308 -433
526 2562 668
1883 3833 486
5304 2784 -386
492 4966 713
2725 2446 -109
495 8649 -396
2116 6848 -95
8348 6129 764
4264 5824 129
6505 2501 474
2563 6192 -176
3242 2021 469
1103 568 617
626 2924 -67
4929 2781 -185
6998 5561 882
5966 6786 -706
901 8769 385
1654 1368 -892
5 2688 900
8014 7665 -82
7958 4501 -129
1374 7723 -256
1340 2736 -420
1401 3822 -814
5416 2343 -925
5152 3303 578
4797 4977 -584
7430 543 -457
2474 3957 -760
889 2853 -316
2696 6149 -903
3047 6783 707
1984 3895 -345
4199 8272 764
3183 4600 227
4270 3472 -346
193 2290 854
6369 8486 352
8211 4104 955
455 3389 766
3044 470 110
866 2442 990
7058 4878 -184
1776 2970 535
3437 7336 854
3611 2655 379
8297 3004 299
3432 4763 121
8126 1696 -891
8151 7210 888
3352 8288 741
6044 7468 311
6617 2065 -951
7219 8411 654
4255 110 843
6199 1904 -876
3114 5054 -687
2721 178 48
7547 3644 422
6578 2674 -362
7896 6790 -815
3188 7755 -276
4613 355 -310
2548 8488 -111
3018 1372 242
298 2528 163
8381 5480 115
5082 257 625
3324 7955 987
6543 7610 -367
4838 6792 82
1385 56 272
4658 7445 -638
5201 5450 -876
4813 9 -857
6840 2619 -620
4665 6020 -166
4997 8308 195
3747 5966 -883
3663 2279 -395
5053 5057 47
699 3469 -131
6728 455 -25
3607 2578 998
4640 3489 319
5562 8168 -125
630 3426 -499
7259 1257 -706
2011 4939 263
5574 5477 803
2924 1323 -387
8691 2137 711
458 2620 -174
7708 4237 96
8572 2802 754
7356 4636 955
2068 5908 813
319 4458 222
2213 8085 943
4978 2287 304
2169 6740 244
3712 3550 -59
8051 4981 -652
2921 2515 -383
1534 7658 -186
6841 8094 -584
4066 394 518
5701 2047 -801
8368 2949 -865
3175 4637 767
3705 3793 539
3388 6310 299
8778 7956 -26
1441 5616 22
7847 559 422
1421 2351 -877
7188 5862 530
7424 1074 -938
3330 1521 -274
6134 1665 -578
1035 2930 -664
6765 6867 44
6764 2207 600
2639 101 -960
5505 4156 -869
5040 3750 -438
6477 8410 653
1340 2139 976
6946 3588 -136
5401 3722 -41
7654 371 -635
6787 4522 -659
1623 7165 -242
2308 4218 -373
1325 5663 -213
7994 5182 -958
2789 5650 8
5851 8430 209
3151 4389 922
8629 7656 509
940 7896 -898
381 3826 -603
1160 5729 -544
5983 266 384
2999 5383 950
5112 8427 -868
1493 2592 500
3194 467 -355
7528 4163 -374
6548 2430 580
1604 5785 248
950 1186 -987
8493 2168 311
2382 1657 837
8176 4904 -935
1787 2857 936
428 6571 -859
8535 1369 281
128 951 -541
3722 3838 -832
288 7096 -427
172 8262 444
565 6453 -837
202 4142 -914
870 7201 -967
565 1313 212
7269 7251 267
4940 8041 271
104 5629 -741
3345 2598 338
7362 2168 51
8108 588 356
525 5635 24
4754 232 -680
2209 7008 -982
6593 2365 525
604 2293 -329
581 3777 601
5061 962 -469
2588 5618 -890
5099 3615 -9
3893 4166 -273
843 3372 -567
7649 7096 134
2795 1072 -150
2858 1150 -642
1159 3319 607
5084 7019 -419
3028 7226 -876
2647 4862 -804
7451 6780 814
2163 8690 845
2171 6056 -613
330 4500 -429
3615 1591 842
2969 4951 10
5064 6598 997
4788 7718 -90
1444 4899 -870
1423 6453 382
1035 3626 762
7780 5724 -452
7586 3957 -627
6957 7351 372
7678 6471 179
4730 6500 -684
6907 1592 769
7667 226 858
5831 5227 -818
2072 755 -223
8459 2105 -81
2326 1207 167
3984 4104 198
7557 7108 -718
8656 3047 -429
5991 7996 -424
284 4811 22
4836 7632 751
1327 4256 -98
3897 6751 621
2377 2250 -207
7910 6934 -408
3348 2652 -391
6393 3745 -764
1604 4746 603
8498 1703 901
422 2884 -531
151 7543 771
3857 533 -804
5790 7995 -513
8753 7253 706
1348 189 -189
4880 663 684
2859 7279 908
7767 2348 -624
1705 4195 -797
4074 4848 -216
5372 2833 523
2881 5463 -262
5192 4842 -290
5851 3026 -52
2432 4947 -41
7192 240 294
7838 26 226
1877 8456 822
5230 8775 793
5634 7695 -659
3375 5830 -795
474 5024 891
1307 4957 -801
8496 6762 96
8167 8173 857
3025 4843 -734
8447 3057 120
465 5968 -924
8005 7394 -744
2475 2636 725
3346 7216 -523
2378 5856 872
1377 441 485
1708 8552 -936
4307 5608 678
2323 3991 451
991 6582 749
392 8544 -563
3195 3814 -784
7462 4005 -378
5890 735 577
1773 3684 -891
658 6698 794
3102 6900 -358
5658 6550 212
5576 6029 -164
62 3519 -997
3975 4336 269
4616 7649 -609
8609 3864 -698
7589 6977 524
705 1609 -855
7106 7884 -105
783 4212 -876
3474 7603 724
7614 123 433
5315 8008 -826
4007 8297 -592
3042 4605 68
3370 8191 411
1033 8365 192
6942 960 -901
4271 7617 559
4882 1044 755
7832 1129 288
7463 8015 949
5776 6296 -589
8752 2733 370
3735 2792 -149
5203 6671 -917
7009 4116 -352
1235 6589 641
3827 3218 -443
5666 5469 -173
5684 1673 788
7146 537 705
7 5478 -552
185 4393 204
6612 4410 -479
3466 97 -681
918 3547 854
5774 1940 360
1024 7147 182
2548 5458 -1
1700 4814 -605
7873 6713 -26
5047 8110 764
3208 449 -155
1628 2469 740
2976 7266 810
4358 6114 -772
6806 2789 202
7606 326 386
5771 822 -423
3340 4763 483
322 8291 52
6585 7768 565
1820 6523 605
1277 2124 393
5813 3558 -912
3546 6545 -495
3359 3758 324
1184 6942 256
8358 3067 -70
305 8435 -113
1437 648 -50
2503 7406 374
5047 2378 -303
7421 3822 470
4791 7897 483
6122 1209 -446
6710 6574 700
8517 8628 -44
8145 3840 749
5468 7399 -800
3251 7974 -462
5419 5302 -656
968 8493 -659
6533 7374 624
6642 2107 -110
2978 6808 -257
1856 3638 -452
4694 7235 -82
2622 5817 -474
2178 5772 -628
7861 3074 -369
3191 2438 243
7283 6363 -53
3381 4778 901
5494 6824 -764
1326 8760 -691
5167 7613 -153
899 7004 32
8318 3127 -875
5019 3472 807
3440 6060 289
1756 2371 377
6639 4382 -912
3970 1434 309
5031 3225 446
4054 1651 6
6084 2493 281
6103 3923 -53
4277 1977 -922
1171 1372 -491
5126 1500 -167
4548 3471 -375
6284 3418 -719
4873 1728 -801
8022 5424 -432
4275 6002 -574
4765 7380 61
354 6264 -789
7216 6513 843
246 3472 573
3378 790 968
2382 6236 356
3140 4837 -223
8045 109 -268
5295 2936 448
1852 5685 89
983 5290 -578
3485 5794 303
4148 5326 -92
6067 7091 116
5134 2804 88
3147 198 -402
3810 6403 -878
8143 7690 -264
4009 1824 736
5693 2510 -288
3261 2572 -783
3711 7490 -690
2754 2186 -187
3210 2635 -164
8005 3555 746
2827 7388 -344
681 4785 -630
4199 1304 745
5405 2110 -309
218 3443 286
4975 5728 544
2017 6387 -851
1729 1219 983
4569 8191 -915
7373 5956 414
277 8304 717
4289 2331 142
5963 3640 321
3852 6932 680
5396 5609 -242
8050 6490 634
221 693 -728
7657 686 -563
1007 1256 -284
1480 2665 -214
4711 2390 -170
7732 8222 -950
7391 6183 304
7651 2181 -409
8442 7638 214
3331 2325 598
8446 2919 220
5402 6299 -305
2660 1827 -912
7767 13 -131
555 5876 505
5162 8506 -185
5083 277 -385
3789 3232 -222
4238 2819 -634
8419 8290 49
969 7407 452
2319 8787 -40
241 5489 875
3004 6438 14
1791 3537 150
1481 8313 -429
3905 3964 416
5829 7885 965
7233 279 -29
2846 651 -390
4691 5888 825
1642 797 -819
1086 2118 813
5089 6253 -376
2059 6226 142
1539 4049 211
6771 7885 564
3188 4126 -714
89 7012 104
4766 6272 -755
1648 3732 204
3308 6117 141
8659 5824 -116
2047 7587 842
4402 7931 -735
412 889 -67
2205 5107 593
187 6977 383
4682 2915 754
7413 1916 -134
5830 5431 750
1797 3579 -669
3311 3952 -629
8651 5931 -460
1259 4225 202
2545 3161 -331
641 2148 464
879 5223 -300
3762 25 -507
6982 3980 -732
2680 5423 170
8593 5747 85
2872 2495 176
8320 642 -664
704 7410 -380
1491 18 -903
7466 3622 -499
1250 892 918
8271 6050 -392
6254 7109 741
5691 6579 3
2077 3847 327
5870 7976 -660
1485 8487 -337
2779 1492 -230
2989 7439 -485
5346 699 -577
5231 8342 400
4727 8784 98
273 950 -283
8752 1646 578
6756 8657 -210
2142 1541 505
6085 747 198
313 2775 -313
5449 1410 919
1821 1615 192
7606 3301 -970
2315 4999 -366
4933 7638 903
2712 8381 -374
1179 5414 302
5579 3227 1000
4634 2064 -408
8024 5801 245
7945 2944 -811
2380 6270 -193
7942 3566 751
3031 2377 -500
6293 4943 -682
1363 6289 724
1674 7992 -862
5117 7045 -684
2263 7461 -71
521 3085 -751
6654 5769 -137
5576 8168 970
1000 1741 -705
2444 2195 -780
7998 6191 312
7259 308 480
4673 5032 -102
3623 4496 505
5002 5985 -468
4638 6799 -367
7103 7524 -876
781 4001 -200
5971 445 647
912 8747 -511
5745 4785 -474
3833 7451 -953
8621 8182 -17
8662 7861 772
8168 3883 -187
6178 6396 305
6991 1630 -972
6119 7671 -779
7977 1646 -779
2388 6885 650
5301 2118 -99
4423 4644 556
1722 6027 523
6740 452 883
5606 327 909
1879 7687 -735
5818 8541 -411
1827 7810 -230
4342 2606 312
2421 4016 -252
7354 2081 684
3602 4774 770
2595 1986 327
3211 6591 -659
1100 4112 -76
4913 8555 -846
5944 2923 -175
6152 7112 523
2310 5839 498
8679 5771 -418
5721 32 608
1701 2093 -376
4893 2095 -206
6730 4728 -42
76 6955 444
6129 1127 -413
6363 5109 750
5954 1778 504
1254 6733 638
703 4249 -629
6891 2659 -274
4646 4526 861
6620 5377 756
6462 189 -415
331 7793 -461
4926 241 -717
4816 623 -480
3140 4001 313
5495 5902 -308
8253 6705 321
6867 6089 478
8787 53 462
1913 2907 187
5738 7592 -450
7073 8503 499
3272 4604 413
3295 3889 -737
1213 8093 -933
2827 5025 -778
3340 3706 807
6077 2595 -869
7660 2375 772
1699 5837 -361
5525 5128 -171
2492 4569 541
3240 3750 80
7431 1948 365
2247 2831 -248
4492 7645 -752
7874 6449 25
8402 7662 -884
1126 7999 437
269 8678 -86
1514 2264 -112
3574 4663 -888
8293 7372 48
194 82 -582
1607 4976 522
5002 1733 -893
1912 1881 -132
6716 2982 -741
1521 7934 -92
4397 4374 -727
4980 1583 -987
7684 2635 -232
2015 5412 -800
8541 1841 972
2288 127 -222
5888 419 505
908 3779 -288
2225 2724 -28
6762 3645 -703
1570 8771 -368
6172 8782 -345
5761 519 0
2211 1696 -461
1659 1946 105
7708 5348 987
5107 8011 244
3349 8489 175
7295 1339 672
3803 6310 -683
3765 2077 -143
7217 7845 846
7134 1058 -146
2190 4984 0
8129 2175 -300
702 7500 -452
6955 6816 816
2303 6838 550
1012 1381 -773
7304 3551 -831
1953 8755 355
4298 8534 -506
4457 599 672
1642 6207 -103
8098 8217 -151
860 5436 587
524 1051 -506
8546 8470 106
7512 6682 -494
8048 2951 732
106 506 338
4283 4592 998
5233 8656 277
6248 8237 978
7030 6723 -887
3166 5177 631
2606 7062 967
5026 164 -452
1416 4655 374
1256 7143 -663
7559 8289 105
4291 2497 141
4070 8453 -128
1253 8184 301
5057 6580 695
156 8526 812
5325 22 -954
1282 686 -781
729 7852 -653
7825 3879 939
5813 1165 -1000
3444 8086 785
2399 7001 -260
4365 1286 780
649 6800 -612
2269 6086 299
7015 6789 353
1196 3530 -115
747 4321 864
6347 5346 -705
5820 4408 -992
6152 5871 679
7912 6266 -455
252 7859 705
7084 1638 -611
242 4022 391
4111 225 -36
155 4509 24
6578 7027 430
6640 3350 394
581 7773 517
6639 1251 -378
8630 3363 816
4831 5390 -536
2834 6762 228
3309 6886 -746
7860 1481 198
5617 2556 -173
3092 7871 306
1696 7899 -83
7578 5556 803
7494 5753 -695
3040 3256 -522
5720 6713 207
684 2047 327
5792 7341 -388
5486 4047 -655
4685 213 -355
353 2549 694
2543 5279 -485
6421 6674 -592
6549 4244 -68
5296 4034 -662
5581 1820 314
5688 7122 -653
3907 7145 -819
7454 5086 989
8427 5001 2
1517 373 577
5111 1455 -401
7376 2303 762
2487 1093 884
1693 2723 -439
2203 5626 139
3709 8221 805
7469 6305 -930
6511 2768 540
5244 8129 609
2127 3565 -624
2793 5264 -544
5117 712 -479
2535 5090 33
76 2437 753
4359 8026 582
4820 4280 -985
1248 7606 55
1352 3522 595
6255 7912 124
522 3200 395
3943 7917 -455
5701 5305 374
5307 1180 675
2289 553 -780
4271 7042 702
8639 4652 520
702 1445 232
7405 8102 240
899 1318 201
3154 8170 -329
1491 6665 -57
6658 1304 -382
5890 807 189
6733 5418 -41
1867 8708 938
4188 8651 -515
8198 5587 930
2909 1367 879
8442 4722 -861
4914 1844 -80
1301 5117 -806
7875 3645 -230
3168 4237 539
1440 4787 -760
4287 5697 -640
6554 1758 -808
5890 8190 657
442 1871 189
362 4324 281
7694 7051 691
1761 3091 293
3848 285 -59
7828 1272 -386
7629 73 -422
4357 2106 -715
1572 6116 587
7178 231 425
4439 5450 760
6308 2174 29
6645 725 -53
3817 4064 408
3138 219 288
7188 6139 -708
1495 6491 288
3243 4598 998
3006 417 173
3650 2738 638
8095 5329 240
2324 6420 807
3312 8504 -238
931 5606 -796
5490 2604 592
3192 7509 -508
7368 3780 -537
5421 2979 -283
3509 6706 -575
1131 7483 -421
4529 1217 -830
5817 777 551
6994 3118 787
86 3162 -293
1514 6605 -687
6879 3645 -864
5460 7980 306
2099 6615 271
5146 3349 927
5686 917 549
3541 7842 -842
6704 6588 -652
2702 1634 213
7798 1424 -471
6582 4122 488
3410 4134 -5
4843 2617 476
7145 3406 -533
6456 2383 804
3402 4266 989
691 7041 458
2082 4766 -537
7456 8035 759
42 5609 10
5935 673 647
6939 1402 -902
4374 5252 443
2316 6637 -515
6800 2603 394
35 7615 404
4773 7637 -44
1697 2005 -368
7158 4670 -968
2713 8360 -397
1494 394 83
2024 3241 195
5999 7839 -338
6844 8380 -411
5616 3191 975
6963 1692 -796
950 3798 988
367 5343 733
3797 1849 582
7335 7495 -80
7955 5204 532
5813 4436 -18
6737 1880 104
8302 5644 -928
6292 5732 -188
5273 8684 572
1073 5447 146
1445 5139 -979
5813 4577 -49
3605 6336 315
5642 3883 -696
8734 3941 116
598 2338 87
5553 6387 790
8751 2668 983
242 6015 452
5300 8194 140
6337 7720 -893
3129 4497 -276
4821 2652 273
536 7202 -477
2461 3169 -210
6688 3268 573
4797 6764 -281
339 5428 -56
7275 1747 372
4881 4913 459
7712 2849 900
1954 2552 -35
2089 4393 -739
4021 4351 -265
4120 8356 -935
467 5518 -257
5139 1908 -868
1278 6112 533
2470 8079 -267
4921 5388 -191
451 200 595
7930 928 755
2471 5482 -585
607 5105 -933
3466 8661 -732
4975 7962 -182
2484 78 -190
7203 5009 1
6167 261 356
2875 8581 637
817 5889 116
7934 2456 102
80 5410 -287
2116 1154 417
5043 1515 -361
6700 1078 312
2311 2663 -506
3998 1458 -892
7035 8722 -365
565 7927 65
6639 7322 102
2053 1340 371
1817 511 -850
6585 5688 843
3202 2442 327
1475 5532 401
6468 8475 -919
6582 2608 -756
5658 8533 -344
5010 4527 -383
7953 5364 555
467 7233 450
8754 1498 -799
6457 2454 -141
1461 8121 -984
1614 3416 591
6854 4628 374
7548 5371 668
6055 1237 721
1267 8428 204
4026 5635 499
8601 5249 -163
553 5267 885
2998 7587 -611
5377 1169 -605
429 2252 237
1051 3050 -647
762 3764 952
759 7550 -520
4104 7541 747
3612 7226 -517
729 1703 -413
3754 2811 -773
7271 3630 -757
3369 3004 132
8495 7051 -529
4003 6788 138
4218 5993 34
7683 6004 -155
6635 3880 353
8071 2902 -260
6240 7980 -436
8232 1268 -425
3648 3862 -345
5690 7391 628
2140 8485 961
427 6716 453
1567 7600 -368
3231 4877 -230
2188 5547 -929
5099 267 -975
6910 6989 -403
3414 3480 539
4308 4092 335
1109 2310 619
6541 7754 -627
2169 1348 -817
5808 6920 -550
627 2715 -139
1216 2784 -703
3079 6219 -427
7478 2113 466
1422 7774 975
6234 3389 -86
7871 716 21
8447 1943 613
8267 5726 687
5850 3105 -730
1241 6031 -299
7482 330 735
5682 3435 -403
3830 8307 428
2293 8139 -920
7775 4265 865
5836 1895 -162
2494 6584 137
5787 8605 -643
7920 1157 313
3574 1580 -438
7031 7838 -333
8339 4915 -498
6051 218 -726
4245 8127 530
6470 6670 306
7551 5832 787
2242 2405 801
6231 4913 -647
2596 8775 -181
6763 8033 603
3043 4504 82
3241 8674 -602
3658 1468 -787
425 5521 -668
1149 6854 -811
5206 2154 317
4294 3265 -889
7666 6645 -715
6422 4399 991
7801 7081 -992
7756 2813 567
1984 3448 -173
6276 8693 835
4969 7569 -825
5232 1654 -986
500 8414 392
7123 5741 -259
3310 1724 852
6887 4921 685
3297 2615 520
5341 1276 -872
5134 1772 -80
5347 7677 -122
7215 2639 439
2363 2722 550
614 5258 619
2000 8375 -311
161 3503 -337
3747 30 121
6756 6467 59
7139 6950 6
2130 3814 244
3934 4764 933
5898 3796 -441
747 368 30
8395 8043 35
5132 6260 231
8376 45 35
2375 5330 -85
702 2689 545
4355 6273 671
7560 3910 217
2199 2410 -146
5813 5324 -747
3288 4559 295
5668 6495 -565
763 2805 -615
3131 3205 -835
5496 7816 916
294 4115 208
912 2126 -330
5069 4017 -454
7126 5534 349
7007 5806 16
1856 1134 -113
1852 2409 340
2097 5044 -542
523 8093 -190
846 6319 -650
6044 4946 79
2211 2202 426
2744 4515 673
1081 6722 -797
2863 2129 929
4440 5788 -377
2216 6583 -441
7801 3623 855
8367 8665 246
6217 4010 109
8307 5850 459
3121 7928 -844
6442 5186 506
4634 6703 -792
5432 8188 -452
5192 5270 253
6649 2222 -552
229 3445 -588
4146 3892 -680
3287 3586 398
7924 2333 -205
3547 7796 -930
538 7065 -953
483 4346 -89
6973 1463 -503
3601 4539 -385
534 2787 109
7439 5652 -397
7711 3703 -491
6607 973 299
2993 1128 -371
8620 4602 -566
7909 8651 879
941 5352 337
7236 3044 816
6813 3457 923
3630 2667 933
7888 6183 -73
4461 4794 -336
5840 3342 874
1718 3982 763
3725 2134 917
175 1124 885
5763 6407 -362
8356 8081 585
1762 415 -940
2157 4741 -464
6962 317 81
2163 7117 -74
766 4850 -868
8673 4277 148
937 358 263
2914 6565 375
5898 2913 829
3493 6817 145
3230 2371 664
4535 6562 465
8695 4376 994
7432 559 -827
4559 1761 -894
1554 8561 941
3151 594 752
8418 1590 -599
5853 4207 572
1559 340 -153
8185 5772 419
6764 2452 -697
3947 4488 328
7209 3802 245
5662 1641 142
7595 4105 4
3836 8581 -630
273 2489 -375
5568 4486 448
4251 5065 3
2510 4626 -6
8595 5738 625
125 2533 -852
1251 1758 -803
2767 5520 268
6995 7252 -718
6138 1118 554
2544 1700 -688
8313 1698 647
1330 2635 174
988 494 103
7651 8609 735
3767 6585 663
921 6021 875
3803 3175 136
174 3488 -163
5857 8282 -279
3147 8016 112
7483 7418 240
7354 7928 -778
8763 3152 546
8361 5478 -189
4585 7804 896
8568 5636 265
4685 6716 -554
8527 445 604
3820 2731 -182
4516 2420 -340
4063 806 400
8039 6972 857
8363 3343 -27
4599 3625 174
743 3187 777
2816 7991 189
649 6043 -343
8014 7616 -204
608 1295 -86
2902 7820 705
8188 2133 -380
4608 4838 -546
2054 7624 389
7336 528 -652
4621 698 230
7499 1496 233
1171 1439 413
6300 5791 -818
4131 5412 222
3168 4571 386
4871 6364 84
7157 1653 788
2449 6499 125
1889 8197 620
5590 7136 625
3264 871 -543
2912 8268 -82
6901 1866 -978
3387 4171 621
359 6378 -56
1109 4991 -641
1539 361 -728
1076 7140 782
1723 3103 -4
6300 7486 927
5334 2277 -462
3671 8123 -609
3949 2653 699
5756 5027 -383
6772 919 66
7467 3998 51
8458 7362 -449
7264 7930 -662
6817 3148 -710
4268 4485 -999
7597 1201 -826
5854 5837 -959
6976 8731 608
4992 8350 -308
666 3969 -212
3636 149 224
1893 4758 551
5316 6434 -800
7554 4429 35
4039 7145 219
837 3721 -209
1775 1011 -71
6508 4667 492
7283 4520 -343
2898 4860 514
1538 8761 683
4107 2210 -178
2845 7451 240
3895 7978 924
8162 1319 -397
2089 1719 -179
5130 6123 673
3136 1428 -21
1689 927 252
7404 2105 584
4325 6939 331
3874 1162 -339
6909 81 -191
7650 3497 -953
2530 349 -694
3950 4806 -667
2120 8720 -618
5408 8065 177
6962 5432 219
5169 6919 -200
8750 3730 -169
7499 5355 -470
1706 2622 -43
2293 2179 298
1396 2895 -412
514 218 -904
94 1320 7
7150 8582 435
2416 7788 685
7685 1671 390
5728 1747 685
4159 6644 -460
7438 5199 494
1107 8544 -359
389 6347 -699
5842 3238 -133
2401 6836 783
2060 1658 402
