17
832 1742
32 662 439
775 563 405
728 639 195
640 305 680
582 140 619
534 470 812
305 154 142
385 583 231
762 781 297
432 180 846
694 373 368
478 218 674
3 600 721
716 746 30
47 60 954
308 150 29
2 112 552
90 519 567
229 491 369
625 690 560
14 695 283
634 643 514
811 366 692
821 135 120
132 770 260
448 169 64
646 238 761
315 559 291
781 813 154
541 768 713
636 296 178
492 476 763
58 848 610
342 54 542
836 826 619
207 106 426
491 796 292
804 568 700
256 777 819
383 856 931
404 10 623
277 671 967
76 305 377
536 5 213
222 41 69
573 792 63
801 751 355
144 190 975
566 352 358
392 499 242
808 26 696
718 118 738
593 230 291
260 848 814
594 207 542
393 822 65
106 290 495
451 62 847
101 310 326
518 710 15
148 757 73
350 489 637
230 854 936
740 187 927
242 448 143
269 801 436
775 124 902
269 36 939
373 53 21
321 564 987
154 691 518
112 657 639
6 696 772
449 826 268
835 766 93
840 563 948
668 351 42
39 307 292
467 261 940
235 205 56
815 657 227
576 745 501
24 531 606
469 729 30
202 392 267
296 790 808
756 819 991
732 322 701
795 306 603
683 396 411
808 375 530
448 537 380
268 757 375
803 602 14
107 235 280
568 370 98
2 239 830
268 633 712
561 140 13
780 333 785
663 686 858
787 355 540
439 728 33
83 192 278
667 507 573
59 700 445
693 631 795
427 48 217
795 34 481
804 330 559
583 596 728
705 756 596
666 722 821
219 567 800
435 835 177
477 840 435
445 101 627
301 565 54
243 242 760
750 682 863
246 674 601
461 350 556
431 198 637
475 856 596
50 216 704
32 603 769
516 127 300
816 828 477
689 571 462
428 20 341
734 244 5
752 527 536
723 641 474
183 723 366
397 351 565
193 6 308
801 149 790
94 696 919
835 458 726
312 367 397
189 490 587
409 793 597
296 46 866
256 299 655
559 803 432
801 438 604
731 61 950
381 728 782
225 666 31
439 612 245
402 705 285
569 198 341
322 437 641
139 329 870
146 712 966
445 93 350
799 673 238
478 577 331
249 6 372
440 390 571
580 836 747
725 42 480
275 3 674
72 745 336
188 492 333
386 755 316
614 554 24
394 816 704
344 434 29
822 647 911
420 139 506
514 474 868
229 789 227
413 399 417
559 177 97
93 606 629
83 85 208
122 813 129
422 17 1
564 85 20
549 342 641
790 12 394
789 722 173
771 568 754
155 378 522
653 436 81
573 480 160
465 840 119
575 603 629
839 390 355
343 627 154
796 703 485
438 752 129
385 403 880
39 353 214
419 686 570
720 521 501
771 681 817
753 150 942
723 730 925
104 351 27
561 639 217
22 560 386
24 539 77
41 280 207
696 394 912
724 230 625
603 854 491
572 248 720
497 28 203
365 850 104
508 791 66
607 481 426
515 202 125
131 585 269
166 421 239
559 109 881
499 87 711
775 834 830
552 509 315
416 304 825
434 121 501
496 38 73
99 313 217
336 255 74
848 488 798
148 557 512
673 606 431
346 313 712
117 6 82
9 746 694
544 327 715
690 443 43
577 367 222
16 707 593
116 109 426
142 456 56
537 141 867
730 802 966
701 640 989
699 676 248
633 417 241
330 79 717
648 181 478
776 301 51
280 523 907
571 552 157
826 729 252
303 507 995
707 69 2
324 263 388
305 528 39
240 443 789
224 742 606
144 293 364
255 632 883
758 493 848
107 111 910
758 443 825
809 447 430
848 808 375
408 3 45
646 166 151
601 406 400
553 524 955
757 435 121
222 615 661
632 308 57
414 215 67
528 30 609
386 150 660
446 676 612
299 298 31
752 718 497
705 78 305
212 430 414
765 690 143
547 778 770
788 808 346
708 247 336
390 665 34
397 635 336
709 287 12
250 122 217
258 838 311
495 179 448
544 33 741
241 175 499
833 380 142
623 671 822
116 722 19
119 164 885
559 323 593
345 817 801
97 446 174
417 632 506
182 579 947
332 711 595
595 116 168
120 326 796
600 57 518
155 282 487
276 480 114
829 318 701
522 92 466
648 220 473
851 272 697
406 573 312
739 590 774
90 255 74
182 281 285
656 179 599
24 29 114
496 454 432
87 444 58
488 168 873
86 467 468
665 9 159
725 565 803
727 119 988
337 113 8
72 471 521
560 698 234
287 18 191
256 157 293
384 811 189
714 631 965
350 685 890
282 708 571
786 419 778
47 133 237
154 423 928
193 784 866
471 543 285
395 129 382
235 192 427
47 56 872
798 108 575
141 566 886
438 177 306
593 509 901
690 722 31
55 266 525
620 239 496
107 715 214
540 704 104
717 295 680
853 58 586
83 491 510
220 747 1000
634 315 527
202 650 1
718 850 231
471 502 80
379 441 174
672 840 400
372 429 299
22 533 335
552 8 287
574 777 403
820 15 374
186 21 308
239 426 108
393 597 476
77 808 646
129 17 235
502 68 190
90 217 202
254 728 834
322 729 21
546 475 197
138 254 154
320 323 461
386 838 466
351 151 123
572 244 812
63 621 271
460 253 807
676 118 116
226 90 976
616 333 465
747 367 17
772 226 255
513 841 130
448 279 591
143 772 841
786 522 562
438 485 790
4 412 172
142 412 333
344 371 136
689 510 577
328 60 151
210 738 340
283 252 991
734 416 627
472 636 599
717 630 55
165 718 85
153 69 144
806 239 350
76 638 217
498 537 612
79 522 514
618 340 740
747 205 256
224 133 628
711 191 600
74 153 830
259 164 321
163 123 261
732 349 769
700 855 670
842 549 71
414 34 796
785 614 822
246 746 62
434 347 175
433 509 722
516 297 496
495 202 106
682 741 850
790 748 370
185 421 637
638 449 445
595 527 714
779 9 506
455 87 10
781 594 292
58 832 435
555 502 245
598 154 893
173 613 787
365 187 94
242 848 774
151 299 796
749 642 67
251 45 423
42 364 619
209 491 51
651 705 630
843 433 538
741 749 385
457 306 25
467 198 19
503 804 57
256 214 587
541 439 69
610 706 324
9 407 237
650 568 486
584 506 700
506 220 582
779 746 762
689 633 933
722 179 425
705 736 587
99 612 204
13 701 231
784 322 844
126 833 273
100 791 523
562 390 249
27 389 737
334 671 94
671 477 919
118 8 421
722 276 295
154 275 693
635 318 974
92 269 719
784 828 325
121 652 972
457 765 950
22 655 104
797 491 130
408 630 407
154 740 2
440 694 783
361 563 699
569 573 655
77 541 406
22 64 903
513 164 552
678 386 59
327 538 171
808 182 944
94 224 3
766 203 36
386 842 999
512 37 780
36 117 901
492 694 560
324 533 801
178 14 279
518 380 842
172 40 103
382 823 707
747 345 955
79 299 965
520 855 89
534 710 61
338 76 170
533 324 62
673 485 254
170 440 24
459 605 79
730 317 267
852 461 375
498 655 843
445 285 78
408 7 8
483 18 286
182 471 133
672 469 728
511 94 63
606 738 463
760 484 148
750 448 932
30 236 635
669 601 274
413 538 572
25 255 223
849 757 502
360 5 550
809 613 706
299 529 589
670 485 724
213 160 106
680 675 593
318 7 2
266 728 88
234 34 641
543 1 615
42 438 847
275 276 56
101 210 469
543 567 553
270 508 112
645 473 384
795 147 718
699 133 933
66 676 944
244 810 893
630 90 248
618 638 387
467 309 420
785 771 504
752 184 884
253 537 235
741 438 693
120 402 651
509 617 794
672 52 31
641 35 661
628 175 786
854 192 942
649 679 322
288 543 158
739 315 650
532 542 643
828 538 938
717 127 617
713 281 347
795 216 153
517 272 474
184 282 586
67 99 76
631 208 734
51 853 688
536 806 843
682 643 715
724 79 940
279 714 27
356 524 99
690 780 456
180 309 605
455 220 292
333 211 153
557 671 314
398 86 239
412 73 215
257 575 728
850 239 498
544 159 288
181 694 530
782 642 872
280 636 522
73 177 837
590 182 886
106 432 345
293 598 948
589 742 767
357 82 881
351 103 235
543 398 242
69 277 886
561 546 22
742 720 437
294 64 42
393 844 916
771 47 488
646 441 193
110 567 811
396 587 530
254 811 920
82 694 610
766 425 987
358 556 275
354 160 825
53 214 544
119 278 829
667 384 4
114 235 380
487 810 704
159 224 93
284 20 160
385 103 191
661 740 814
342 381 396
231 770 933
455 433 522
211 25 431
855 168 802
350 468 504
684 242 339
432 28 471
712 114 713
103 654 698
829 506 116
527 838 511
66 154 775
723 497 849
833 660 454
10 188 571
404 281 629
57 174 720
804 155 627
117 63 878
63 511 119
722 78 58
159 766 814
352 162 177
301 82 625
210 716 758
607 553 110
160 739 807
640 437 88
590 303 322
668 348 571
250 570 249
316 796 822
742 364 363
677 161 355
199 112 686
471 643 940
267 592 494
522 396 228
609 27 199
801 125 849
325 686 869
813 752 620
671 483 498
295 81 213
461 157 973
159 336 289
115 482 598
810 768 343
292 419 337
380 215 25
314 61 715
140 709 341
783 458 789
850 346 625
509 749 719
835 612 672
443 773 901
733 852 680
693 270 737
634 590 359
538 744 72
50 681 337
504 547 465
123 634 399
242 29 152
490 492 285
796 31 581
84 223 255
90 744 702
133 238 89
6 66 691
338 85 317
605 608 704
672 453 248
342 481 499
527 564 879
617 302 910
554 105 361
312 596 669
11 383 480
82 351 436
59 143 46
793 34 305
414 144 15
465 54 969
494 729 558
563 175 874
279 759 3
483 194 3
519 168 94
805 332 162
391 809 604
821 95 970
850 45 478
823 106 564
644 208 141
215 426 739
246 841 107
809 220 128
203 774 2
57 126 111
288 494 42
496 56 171
241 292 885
686 770 166
156 721 588
237 386 35
249 757 188
413 464 593
486 801 795
393 772 654
843 283 193
509 152 11
411 402 746
424 446 170
29 477 189
632 641 128
570 38 730
765 529 895
2 332 205
632 833 954
615 848 531
417 453 808
581 750 100
664 554 410
344 23 750
702 437 909
349 330 986
641 799 614
359 463 285
331 548 650
159 652 491
367 780 770
1 452 443
146 238 888
509 687 49
483 96 794
618 808 988
258 797 611
186 800 670
110 355 919
201 573 168
553 397 727
732 725 377
817 713 812
63 547 49
750 86 962
811 361 880
662 656 112
393 290 703
181 415 682
428 98 849
851 79 398
701 204 24
750 512 965
94 626 260
387 650 179
420 275 602
250 351 850
305 640 535
288 196 859
168 469 224
202 84 620
182 582 143
256 629 467
423 421 485
27 183 170
819 341 614
708 570 385
434 692 962
121 328 17
390 437 121
511 802 403
390 276 949
816 564 521
289 269 670
811 477 913
37 43 443
126 326 420
417 326 706
309 122 603
164 636 27
677 432 478
308 225 107
335 338 808
292 403 915
610 705 963
88 469 916
636 449 905
741 596 355
146 50 854
232 452 329
626 812 927
230 769 236
582 752 196
13 730 32
766 36 775
627 126 535
289 278 427
825 604 212
31 787 957
407 293 979
712 780 203
428 441 977
840 391 341
250 461 270
274 816 598
34 561 748
662 587 106
63 23 533
170 111 385
384 344 305
609 207 953
711 594 448
644 250 649
723 15 740
627 783 465
708 660 684
495 370 893
501 834 616
197 687 706
252 629 509
344 735 148
635 197 379
841 643 899
431 287 547
387 736 820
597 598 373
446 804 273
511 442 8
279 408 129
624 124 249
462 207 196
180 367 529
711 404 26
18 135 17
324 616 757
516 82 690
450 9 914
316 607 328
446 851 164
826 395 967
247 498 540
486 6 951
662 634 103
522 775 719
77 622 52
699 634 995
696 819 990
588 180 73
358 96 337
219 134 899
160 244 722
737 387 898
187 810 672
22 48 858
690 695 154
28 540 495
759 697 657
642 474 329
381 270 503
55 28 945
679 46 560
115 758 422
245 417 873
163 147 329
429 641 473
52 365 33
848 706 846
479 586 368
536 649 84
308 61 926
740 387 139
334 211 759
843 472 474
260 201 394
236 732 146
112 293 152
855 314 557
246 281 897
685 762 537
536 30 103
610 61 571
564 838 775
537 635 341
450 30 433
352 107 605
142 305 649
742 169 562
424 505 63
357 296 234
635 610 88
526 809 594
281 585 127
567 120 951
234 108 399
74 465 477
378 551 882
152 659 284
191 752 695
521 492 134
789 524 229
802 688 963
90 353 153
354 368 136
147 810 963
250 9 622
511 40 193
683 547 845
629 765 958
330 272 272
72 762 490
622 687 467
572 714 19
638 520 852
252 472 424
62 388 464
616 666 899
276 548 519
460 82 953
587 798 246
710 314 679
567 581 67
233 286 151
425 433 502
703 636 752
319 519 837
128 334 871
71 607 731
494 324 749
79 174 181
334 212 251
212 512 262
274 502 863
542 156 674
207 352 994
658 261 615
589 297 926
499 608 606
120 212 841
173 416 365
59 423 661
272 73 608
459 242 852
288 433 973
128 209 553
691 239 356
687 611 837
462 426 392
643 422 331
30 779 314
30 553 810
678 183 992
585 31 401
78 132 884
435 253 127
308 137 919
697 315 120
96 362 964
470 240 799
17 616 66
844 802 177
340 663 904
776 308 983
624 621 81
728 92 474
631 550 87
243 223 429
127 193 301
53 284 953
148 319 843
309 685 321
528 231 83
265 727 600
615 726 554
436 286 846
758 176 339
519 366 691
432 139 817
185 743 209
780 198 412
446 606 717
667 191 616
160 591 196
796 460 390
41 821 130
579 682 534
462 192 48
448 470 211
549 179 966
381 106 901
291 293 75
748 522 225
142 594 534
837 540 304
153 208 160
47 599 70
816 291 433
728 568 974
367 276 417
533 384 153
750 559 954
33 82 143
218 182 230
411 501 602
742 805 604
852 713 668
665 107 224
523 274 767
556 248 747
21 139 575
806 111 447
219 199 61
148 9 25
309 67 85
606 350 510
712 6 482
822 622 528
758 583 245
239 507 716
571 90 985
756 164 797
450 465 393
579 278 768
301 790 821
801 569 723
45 318 249
513 339 130
640 667 113
450 783 916
391 107 285
507 266 335
633 468 473
225 771 808
434 578 252
46 446 695
729 740 933
97 788 271
248 572 979
210 289 680
589 485 89
490 128 265
105 110 22
652 82 706
231 621 31
723 407 133
261 15 493
685 449 885
653 244 913
747 526 974
306 236 101
360 32 397
225 251 287
836 41 290
433 511 343
7 647 835
242 643 760
583 284 818
590 308 266
620 659 971
248 757 616
403 855 986
528 520 18
234 368 625
199 363 204
195 344 19
408 168 610
90 615 592
701 237 656
378 153 726
838 447 891
289 854 554
3 692 802
472 542 704
91 86 58
171 344 684
801 328 148
575 49 775
166 704 834
399 333 137
471 824 498
812 89 756
440 281 443
742 287 415
758 173 966
525 213 488
58 300 261
152 692 411
458 199 698
315 691 345
724 113 918
727 548 376
779 780 417
672 855 297
458 638 745
471 314 892
380 746 383
111 626 990
512 28 371
135 311 789
14 31 996
661 344 509
2 169 242
315 577 608
46 33 782
673 757 12
11 61 82
152 736 752
509 693 573
568 152 645
856 676 663
515 769 699
352 229 345
477 428 558
55 493 142
441 546 360
360 583 82
254 93 608
706 830 883
713 847 552
147 641 661
244 675 647
170 57 694
478 152 313
257 846 114
263 324 693
141 467 623
13 593 472
263 733 689
496 455 34
224 517 56
561 662 725
11 156 67
591 297 447
831 170 175
715 171 281
688 822 626
589 653 948
274 264 354
683 161 555
195 337 894
192 322 148
52 414 647
194 355 509
817 451 535
126 733 450
27 33 609
850 259 748
687 836 931
656 196 970
369 486 884
109 356 421
91 810 345
375 72 438
651 762 218
279 252 503
751 192 968
13 800 253
43 251 293
594 50 564
724 620 885
807 70 570
263 182 953
809 190 493
395 764 180
643 219 485
385 348 300
344 298 248
612 273 140
319 248 968
730 233 732
599 81 652
167 747 368
277 205 529
371 789 846
454 647 291
658 630 746
309 198 750
593 486 32
788 704 208
108 631 73
139 701 195
552 307 901
456 528 298
370 696 13
87 193 185
285 505 258
154 809 491
420 8 936
599 699 788
796 473 484
668 692 636
750 44 911
384 793 791
27 130 169
280 58 294
27 814 976
350 363 35
918 1968
387 350 992
25 171 653
822 639 567
293 246 953
418 33 677
76 870 712
604 369 177
914 795 769
51 475 800
527 105 411
791 266 394
415 97 339
149 290 107
857 884 805
558 795 897
594 184 70
80 427 932
387 198 536
592 646 833
894 715 736
632 554 559
664 318 672
855 254 127
5 457 173
817 820 109
126 128 25
68 64 268
148 798 431
100 421 103
898 765 279
76 505 973
917 731 401
574 35 790
581 190 782
429 421 808
51 126 506
153 666 11
380 210 32
271 666 583
743 779 594
834 311 327
56 585 325
27 163 12
586 828 318
151 423 605
448 700 493
689 259 251
174 11 360
490 15 502
33 386 525
77 827 610
356 190 746
858 916 890
591 279 832
525 662 37
869 461 29
254 841 595
734 444 274
256 112 939
406 167 813
358 834 482
532 915 603
691 735 466
136 460 262
452 347 716
664 34 735
327 122 220
743 599 97
348 559 651
123 413 644
9 866 862
806 640 490
111 521 353
466 9 509
387 827 747
570 642 282
196 326 4
89 503 393
313 138 734
327 535 396
448 42 576
285 215 892
305 193 27
583 441 691
252 714 546
102 389 464
309 60 914
132 455 306
421 217 858
129 224 320
311 264 587
576 723 284
297 529 988
433 214 786
221 393 511
39 845 263
362 337 271
427 554 709
886 500 819
200 381 80
872 442 776
881 707 568
611 47 96
416 886 580
19 18 531
727 471 415
153 333 134
48 25 176
789 892 82
682 246 585
660 507 919
538 335 365
601 440 425
331 201 224
505 748 389
583 377 570
234 9 405
746 893 705
833 519 623
468 530 807
22 751 102
171 223 288
88 654 401
556 853 862
394 404 170
392 593 2
840 205 642
279 30 286
166 770 500
665 169 694
712 612 22
307 65 30
582 95 217
684 449 379
254 46 238
591 608 382
327 34 348
590 98 833
135 684 837
370 135 617
629 296 806
130 229 157
494 585 57
579 681 625
864 278 704
347 196 7
869 186 655
712 400 142
316 901 446
50 208 246
505 831 649
119 218 951
853 311 197
643 726 654
242 261 517
850 780 753
779 505 524
133 87 167
567 602 834
48 208 69
837 445 279
212 825 200
484 385 184
712 66 377
615 191 695
623 633 219
893 734 579
182 636 525
746 803 178
633 430 494
349 770 341
723 618 397
105 870 266
314 268 65
738 496 770
755 105 618
217 91 741
603 493 983
744 715 215
152 104 750
30 699 392
837 540 69
886 799 736
262 309 140
269 594 217
193 453 193
748 788 550
447 371 244
394 144 698
474 471 317
675 392 591
776 843 20
568 654 872
616 810 325
850 581 162
207 230 887
787 835 379
616 441 729
541 689 358
212 37 288
475 679 538
808 552 317
625 82 542
121 685 34
631 831 563
544 383 977
13 892 673
685 179 244
132 643 178
555 140 989
287 377 650
521 245 944
457 322 444
427 864 117
839 503 370
832 374 951
319 658 361
393 277 917
547 327 235
522 325 583
554 460 981
536 657 10
395 875 864
438 726 534
661 135 612
909 165 752
119 735 9
811 495 321
703 708 114
167 741 464
130 716 383
658 568 457
619 505 919
679 231 61
44 478 339
332 185 211
732 580 276
816 224 519
259 195 847
629 627 951
613 648 413
222 137 960
804 434 449
453 36 937
867 585 775
788 586 363
532 22 975
594 193 257
494 168 575
39 620 683
188 476 193
355 100 593
425 204 621
186 762 235
699 803 412
791 120 177
611 735 401
857 365 204
201 781 123
488 873 479
789 407 858
144 645 223
636 148 776
226 308 367
134 174 862
812 148 796
622 363 311
886 665 92
765 716 790
6 415 285
310 86 337
487 822 3
690 809 458
798 762 909
22 821 31
66 726 81
462 870 904
376 461 754
576 318 239
64 491 972
573 263 358
901 330 580
361 776 878
855 150 664
665 633 245
572 892 656
502 749 913
613 335 377
859 49 267
549 790 627
173 633 580
669 837 145
717 899 307
222 314 911
606 304 197
828 591 459
762 464 194
496 671 531
868 617 624
146 501 713
399 350 960
138 643 37
608 631 3
659 137 800
714 234 622
270 731 233
543 237 316
614 198 159
858 78 796
721 193 558
643 57 798
629 386 983
266 231 919
135 696 401
903 183 554
553 744 171
338 842 315
716 657 940
213 783 788
729 21 525
204 735 4
