19
850 955
604 792 -64
21 527 108
801 755 -747
371 523 441
761 407 276
455 518 -977
608 250 -611
83 82 507
831 93 -825
811 395 588
742 101 -126
557 215 45
205 322 -316
777 462 211
195 319 281
486 459 713
496 476 -973
636 489 209
85 680 450
171 107 334
523 76 966
593 41 -776
415 462 -358
696 100 565
393 530 -333
709 336 -960
241 710 236
742 701 270
124 70 910
142 233 -929
494 3 -244
621 502 851
738 225 -842
467 111 354
339 395 256
179 757 676
118 217 828
695 781 -902
705 332 730
811 507 -409
431 17 -726
48 505 487
595 285 197
558 791 826
462 454 -885
718 123 -217
568 315 716
169 386 468
279 10 931
276 431 -669
746 185 337
753 754 -834
105 547 -658
81 694 17
80 752 -717
335 140 -733
243 684 -882
564 641 157
642 760 581
224 323 649
756 266 -201
127 685 -212
487 38 -660
442 795 -409
352 441 -487
328 620 533
611 206 -716
430 444 -516
823 331 -950
574 529 68
33 546 92
435 580 -263
13 151 -208
314 436 879
76 509 963
550 470 881
494 442 735
417 119 -83
72 782 144
624 305 -372
637 671 116
90 686 -203
515 469 -893
228 759 213
36 363 848
834 155 958
569 471 645
243 422 29
37 599 432
668 266 856
377 128 918
352 174 373
335 153 -388
622 713 -161
781 604 769
99 31 28
46 23 -821
59 183 230
195 555 -18
419 95 355
709 250 240
764 719 872
470 663 133
364 140 76
233 193 -489
766 451 -668
580 783 465
563 279 55
698 496 -391
433 110 -934
156 404 -4
223 9 -458
646 773 -155
190 617 -792
67 632 234
618 743 629
438 249 874
518 618 640
172 166 12
810 499 281
119 826 -446
455 90 -481
41 220 -784
667 24 241
558 261 124
136 34 -608
812 791 -907
766 229 -96
694 160 -174
131 215 -219
189 277 -658
519 284 -402
620 31 999
448 84 -345
270 563 -518
481 632 -598
341 175 484
20 292 -263
410 79 -765
76 234 -713
629 766 -369
551 184 -430
179 571 788
200 775 -115
608 389 -251
627 574 -798
421 581 -470
683 426 938
271 473 765
332 59 -133
560 390 484
33 302 -529
417 620 -948
791 131 609
238 402 -953
447 777 -864
708 194 558
746 337 468
130 643 -709
246 563 -227
439 23 -214
457 278 -804
355 606 -959
235 626 -830
693 611 -312
19 179 427
377 120 -188
825 310 -192
33 798 119
322 267 919
98 647 -999
559 279 -882
571 691 -835
638 319 -905
753 439 -471
832 450 -514
119 82 283
140 514 942
697 821 -248
236 232 103
86 230 585
2 368 -664
203 530 134
38 804 364
540 751 -483
73 155 -271
67 752 653
119 667 145
370 506 -629
774 123 937
559 796 568
87 12 279
769 323 -964
564 11 -638
408 270 -719
267 1 278
226 228 977
287 758 4
804 152 11
213 321 -303
133 406 75
626 509 315
611 64 -64
692 200 245
427 67 -395
195 530 -141
730 32 346
201 583 -251
786 458 -66
257 361 -860
235 145 901
789 353 -571
531 662 -95
438 282 -278
206 635 139
358 123 481
329 81 -260
363 417 -477
743 334 72
820 150 8
310 677 548
336 467 -242
8 9 -876
137 296 697
820 531 158
517 696 -202
368 446 -621
552 9 -246
661 828 -140
554 604 117
168 546 -884
209 317 -360
649 297 -29
614 233 98
728 561 -594
143 478 601
558 389 793
253 422 288
103 286 682
175 255 582
37 224 -214
631 436 742
558 269 -625
535 689 -925
22 620 490
587 131 173
713 425 -429
125 42 611
242 341 14
66 543 714
194 251 764
624 171 969
602 714 -99
447 130 219
304 599 443
820 786 -985
39 133 414
554 590 -512
481 609 -380
786 554 -768
266 240 -81
731 281 302
196 428 714
57 120 654
525 108 -807
347 277 -243
781 671 142
293 489 711
532 659 391
562 268 441
652 205 -922
634 704 584
740 385 527
335 729 603
19 599 -677
235 560 -55
146 98 486
26 646 180
419 439 71
425 342 -492
409 27 -55
416 127 542
822 504 821
827 798 -467
85 454 178
110 210 -122
248 453 100
640 138 -444
316 198 431
647 461 -105
658 824 -249
175 256 989
573 214 -844
441 583 -256
612 776 691
688 66 -314
280 396 -141
17 680 -46
683 549 -180
70 204 137
66 535 868
198 488 -311
307 327 -3
680 363 -951
118 157 912
272 72 40
297 244 -882
312 614 -119
374 283 -461
794 630 -121
114 38 -532
327 674 -934
275 513 -476
375 170 -780
501 396 650
578 623 495
287 533 433
131 265 -405
47 19 390
825 11 659
832 795 211
50 247 587
437 130 290
191 106 -573
21 74 -712
758 351 549
283 300 928
298 602 -295
171 21 130
821 120 542
521 6 826
466 635 151
318 160 -944
51 99 -231
409 822 521
417 806 -722
396 146 221
278 246 188
275 398 91
416 743 34
284 638 400
483 771 715
554 646 -944
622 358 -678
501 388 25
168 244 -759
393 793 264
603 788 -960
63 84 -286
451 42 899
359 609 -740
770 171 -472
749 705 -948
428 195 -575
787 438 -933
418 348 -989
427 139 -897
55 433 -153
135 655 141
270 326 -752
276 603 -737
55 239 89
332 317 -58
374 594 650
319 384 -900
346 809 169
229 468 471
765 751 -324
356 688 -711
282 422 713
513 211 431
568 644 -189
171 200 -921
164 149 910
314 486 542
689 762 -922
159 659 -136
583 542 918
672 213 822
372 224 -646
647 560 -612
562 678 -87
484 345 -391
109 506 -674
294 384 -846
541 333 531
611 477 -668
449 636 673
78 635 548
544 475 -195
17 87 -874
481 529 -910
366 592 -973
564 187 441
741 200 -885
573 175 764
598 613 -492
415 7 -32
438 310 -156
603 524 543
499 285 699
138 797 -187
395 215 547
33 466 -431
608 102 -468
139 677 -360
154 67 -222
582 159 -176
379 239 -786
380 180 464
647 627 -383
66 697 117
632 39 -452
591 187 -683
366 2 -975
73 104 159
266 159 -172
342 165 -771
626 580 696
346 6 -724
15 73 -366
37 54 -597
354 536 823
801 308 455
400 596 -773
824 700 -324
150 449 624
737 543 514
686 380 267
487 469 42
626 354 -722
470 129 -584
653 684 210
815 225 -563
467 285 273
106 223 78
212 246 -105
731 299 321
653 446 -390
96 188 771
555 641 -128
790 442 506
90 424 764
721 418 181
159 134 -928
682 440 660
568 111 100
665 631 742
517 427 264
460 823 -436
459 41 -792
766 635 67
637 157 -64
261 482 395
683 308 666
389 108 599
300 170 782
397 172 -128
617 504 419
527 786 842
175 443 69
565 258 43
120 27 -614
299 306 699
10 288 -692
514 778 -21
185 118 279
332 608 -394
526 298 501
789 544 -26
424 614 -983
753 20 93
617 319 13
322 667 -535
331 244 359
706 435 898
396 631 -999
750 234 765
244 706 -588
139 696 -257
160 785 718
517 320 306
805 551 -822
438 504 -627
796 39 -711
647 94 -125
26 176 -838
804 195 227
803 527 264
713 510 -960
195 730 -453
606 801 456
394 58 794
102 279 -697
569 690 994
417 215 -5
222 824 798
620 264 -202
729 103 -381
273 241 -216
262 798 -80
806 476 -253
66 519 892
252 576 809
805 79 -515
495 590 58
559 654 -531
620 497 -167
601 547 284
229 524 32
204 515 -657
179 744 -489
113 83 255
295 629 -317
247 571 654
756 49 166
254 814 50
442 40 -403
447 488 560
378 270 -101
612 619 -97
819 336 424
833 315 -160
591 260 166
457 721 -426
145 368 398
505 370 928
446 269 -279
547 196 490
750 673 332
67 216 478
663 604 -835
230 20 -138
823 286 -69
154 663 784
289 43 -998
513 759 802
309 815 -289
743 696 -885
180 145 608
147 514 896
68 752 -486
559 800 -226
222 290 734
475 185 -926
72 774 410
748 781 -551
535 511 -290
615 822 -546
251 317 131
18 62 -274
753 789 467
318 240 813
362 196 -974
280 179 8
620 642 688
435 179 746
383 355 185
777 356 -296
22 633 -370
195 828 -972
607 378 -429
303 813 -109
690 698 -824
301 789 -144
355 23 66
725 594 984
513 288 -350
498 692 81
357 112 468
205 37 -208
682 598 368
4 674 313
109 528 -622
439 226 61
457 126 -140
522 341 -549
447 297 -274
331 820 64
545 294 911
292 161 -644
291 746 -98
804 451 269
189 655 -161
815 402 585
621 266 808
80 233 -317
256 185 474
506 190 -508
616 31 435
1 311 638
322 303 -628
741 691 384
803 213 252
12 370 969
722 300 771
54 616 776
447 291 -267
592 246 762
49 270 -37
433 642 -263
400 538 60
708 50 639
384 774 -653
789 769 -304
70 673 684
587 26 601
353 688 773
253 432 -304
192 622 185
669 530 303
826 423 -570
726 720 -275
401 713 488
694 426 210
769 369 -89
779 300 -31
420 218 -436
428 783 -445
378 171 557
564 349 -75
584 151 -237
706 59 -294
472 75 -373
47 494 -96
275 657 -508
454 427 649
505 498 -736
773 832 -701
580 662 -659
461 109 -590
21 668 704
167 574 157
737 742 -229
462 584 341
637 599 164
301 660 380
272 800 931
544 646 -409
370 729 630
13 209 874
96 585 -555
561 90 460
7 103 337
194 819 -310
813 888
105 91 -624
705 541 617
697 196 956
589 137 205
258 696 513
35 147 -694
709 508 -237
465 530 760
308 766 25
426 192 -55
487 709 749
713 582 -379
552 270 939
127 206 375
141 691 303
442 490 16
124 506 -555
425 634 -65
305 778 373
168 694 886
274 83 -538
455 13 782
698 188 -380
105 492 -969
573 279 60
704 459 -101
355 369 298
637 343 -451
234 546 194
103 436 -329
454 682 -779
794 519 557
667 312 -684
690 459 -401
118 548 159
111 592 244
32 475 -402
503 739 670
732 338 -964
465 593 -561
730 783 -476
336 556 -751
654 589 724
746 194 323
161 567 668
124 125 -635
605 536 -678
743 777 720
729 264 450
800 694 20
744 735 174
191 644 167
52 102 -776
202 568 588
148 736 940
452 96 -82
156 578 25
738 253 112
639 109 494
227 726 -557
249 644 -502
70 349 -347
80 759 884
5 259 546
616 690 538
276 322 -571
673 674 -447
699 302 524
543 589 -881
525 405 -803
174 370 749
745 514 -151
153 517 891
511 549 567
690 638 816
5 498 981
145 333 -562
646 67 760
344 301 -709
268 687 -722
147 561 -291
612 347 -968
803 214 694
599 266 -415
202 181 70
568 39 711
523 718 108
24 164 -558
654 308 841
546 544 -777
607 514 123
502 237 514
810 412 -86
220 142 284
750 398 558
733 365 -739
334 809 672
511 437 926
29 756 834
33 570 -129
329 515 425
419 329 451
146 101 753
646 761 631
643 585 891
654 268 599
167 725 -360
412 781 5
354 360 -116
695 716 -705
16 354 92
594 701 670
399 708 -653
792 693 507
574 626 -542
736 272 468
318 595 -694
365 121 290
172 55 -876
687 174 959
584 53 -235
153 429 453
347 676 403
97 550 -543
522 202 -704
463 87 824
723 457 -249
73 749 88
783 451 505
462 352 840
49 113 -111
34 285 989
350 730 769
459 475 -335
651 633 760
697 491 -270
764 101 331
536 717 886
236 453 -970
459 609 -706
728 707 -99
545 396 587
450 457 445
762 420 815
390 283 965
56 302 -249
76 53 912
460 262 662
155 25 141
592 633 -303
539 204 -172
355 44 -997
495 699 194
265 224 942
471 301 -883
251 737 430
608 756 -235
667 395 -188
594 106 -558
551 171 205
616 661 281
444 19 537
40 588 760
666 351 583
294 603 630
659 264 -109
562 356 272
335 562 975
36 199 83
125 718 322
675 159 852
9 680 -322
619 209 388
242 222 119
103 797 -640
478 688 439
689 568 728
567 157 -629
106 651 -953
533 40 -420
108 626 -188
797 568 -232
564 720 534
297 253 199
724 337 268
107 681 -352
769 651 -545
532 561 159
721 795 550
495 758 -971
11 171 896
551 592 -572
144 589 395
604 513 129
135 39 866
630 530 -994
778 669 893
729 62 960
357 686 619
513 465 874
666 428 -359
158 425 317
488 375 269
806 301 -459
671 728 -163
413 364 -57
252 556 932
740 97 -414
667 388 609
357 452 928
389 141 -114
148 688 -353
750 233 -117
254 675 161
122 618 246
631 669 527
362 465 -302
646 450 245
457 568 -867
759 589 457
294 603 -387
807 520 79
404 28 101
196 441 942
151 120 -780
753 509 -614
517 255 -55
615 102 -727
760 32 -215
155 736 -720
209 778 763
377 438 324
582 265 21
648 742 -743
354 755 831
323 768 160
191 45 19
485 241 157
172 326 -618
407 428 -858
681 325 92
123 386 -547
775 526 140
589 121 425
121 524 -801
627 158 676
449 511 637
412 744 747
794 30 762
272 44 919
113 542 -413
359 767 247
527 401 -486
154 38 506
144 550 -927
355 303 -498
791 497 -979
21 680 -639
744 284 360
679 657 -160
690 144 532
18 8 421
349 762 -703
759 94 300
757 112 -705
72 749 924
789 687 974
624 800 -488
147 762 -966
577 793 -70
182 802 221
72 507 365
58 47 -170
11 749 -218
669 34 -555
599 507 -476
607 470 -951
559 249 770
347 359 5
23 460 969
487 525 -977
757 321 491
532 312 578
294 4 567
523 174 -469
159 129 -303
717 112 52
253 207 -54
334 517 -713
658 1 388
342 435 9
591 418 174
346 805 669
719 276 -666
184 275 671
257 310 -552
666 452 -774
174 351 800
128 576 912
117 400 -647
375 285 -260
129 616 680
471 398 284
506 712 -971
237 537 806
313 212 208
65 496 -665
605 413 200
33 724 201
291 359 224
91 540 984
179 453 581
238 461 20
188 125 134
124 514 -923
199 559 170
302 497 -576
319 317 526
534 607 742
807 357 -391
613 54 -964
105 701 -2
462 44 981
554 234 -80
135 479 -445
308 528 333
614 574 150
325 310 436
289 302 -805
469 51 -52
334 257 495
574 615 925
245 98 392
280 119 -844
566 617 146
444 341 -154
572 791 814
589 366 417
3 466 -406
741 372 -570
748 147 -89
418 43 -292
34 188 325
64 604 -98
248 626 -877
309 723 938
803 150 -429
147 455 745
158 168 -870
674 211 579
324 234 -213
706 358 -161
303 570 268
423 206 517
547 557 533
260 370 -241
267 261 666
637 202 220
637 539 -580
694 207 400
296 519 -547
112 592 -955
17 283 998
7 534 570
567 272 -466
198 579 -798
361 655 778
613 734 384
629 43 645
222 645 -137
195 74 66
18 425 -62
51 633 -121
74 444 622
519 21 523
368 257 994
810 392 -894
703 68 -725
307 52 550
130 358 -754
349 157 461
150 779 316
634 154 -312
71 657 609
44 507 -375
550 609 -198
716 283 -83
681 42 570
386 185 -954
137 367 -273
750 90 -595
4 205 866
58 84 -673
772 262 -845
637 212 -742
200 696 169
338 88 -810
197 723 386
749 27 827
640 109 399
21 185 811
510 480 -607
650 804 758
41 95 405
413 589 -371
39 719 240
195 207 -221
299 369 440
298 491 842
795 532 -50
326 93 554
430 695 378
542 109 -296
293 264 -277
482 497 402
356 543 745
332 685 463
589 618 -74
117 112 -205
444 121 -25
255 501 336
721 759 -563
732 359 -966
621 675 -199
66 493 869
321 742 320
63 757 -964
797 50 38
94 808 -515
76 761 -929
73 659 237
787 450 -180
278 755 -515
173 351 -756
64 464 216
265 417 640
469 472 398
482 561 265
530 638 -260
398 804 -641
139 72 -770
111 385 -228
640 652 52
519 808 -568
389 79 -975
762 483 880
100 71 345
338 169 -410
556 739 249
775 326 356
2 515 -858
746 743 -164
575 170 -259
348 270 251
324 748 174
755 598 -727
278 390 -354
812 565 -216
420 317 923
744 694 -956
553 69 801
222 210 496
69 455 -759
352 13 505
547 238 -182
294 219 157
601 66 578
388 246 -904
439 538 -271
510 455 -223
666 729 -302
711 471 -429
371 6 -9
642 572 825
577 383 -635
65 191 983
117 476 680
303 388 832
367 389 -134
129 600 46
31 73 17
447 657 -613
384 449 -918
598 796 -391
603 240 560
239 125 -127
609 22 664
609 623 504
625 789 -801
727 676 -282
559 45 -645
414 533 -544
639 179 -904
573 15 997
31 721 -566
365 576 -448
63 365 564
251 178 -672
579 550 -825
406 460 147
289 724 -262
659 589 -464
238 804 -526
350 88 277
291 175 343
730 780 881
155 94 997
491 441 -211
54 670 209
420 508 -743
155 276 816
414 368 674
438 31 226
218 628 828
55 438 -984
17 274 -742
96 714 886
644 734 -347
270 354 -477
429 458 -811
728 479 989
785 296 468
106 82 855
799 316 -29
483 101 -182
507 553 -411
772 84 -732
255 308 215
550 39 850
702 809 671
427 95 342
618 569 622
532 477 153
536 670 741
711 701 -16
316 687 260
71 53 -937
653 318 628
504 659 -129
686 34 637
793 658 -495
748 490 399
574 420 587
766 70 859
176 483 -322
199 531 -915
60 449 67
318 15 -935
405 604 -941
620 627 612
127 775 976
648 510 -363
327 250 -375
330 374 313
157 57 -760
52 724 420
310 195 -694
410 689 -175
392 177 -893
77 279 317
285 695 915
476 426 165
662 435 29
588 748 -37
760 470 510
12 493 -55
505 57 -258
263 595 -173
83 505 -403
580 474 -283
131 130 685
81 652 352
114 751 -323
456 599 -140
4 789 -558
71 115 -435
795 520 460
669 480 928
117 797 -653
374 293 442
367 807 682
100 583 392
312 103 -257
318 265 266
78 149 -143
386 521 -365
162 550 969
706 592 313
543 343 840
65 97 -267
166 266 135
86 251 -902
428 327 450
256 219 166
258 116 777
790 609 -307
307 151 203
233 406 872
668 163 -460
798 179 728
419 512 157
566 277 645
788 151 -607
534 640 -911
142 246 828
322 113 -744
254 660 -523
796 635 -372
647 402 -986
743 395 202
699 473 11
788 665 -825
2 398 -915
249 800 162
628 268 553
698 308 258
340 371 -606
243 59 -270
447 266 -82
507 653 -195
334 616 -795
636 369 -250
85 445 40
285 147 -252
454 1 -713
573 175 -868
238 785 443
800 787 -838
659 102 963
437 354 842
100 734 346
458 123 -726
113 99 271
256 25 -193
394 500 -622
123 458 27
392 714 -215
338 366 -984
282 545 421
89 204 -992
94 386 -684
269 340 456
423 137 563
308 326 -906
568 606 302
711 43 447
711 470 594
339 232 910
568 645 582
461 690 -299
45 456 355
430 807 -994
272 5 226
661 747 -29
795 48 -335
432 713 634
670 280 911
157 78 -556
456 451 -647
275 101 26
728 173 416
768 506 274
261 198 -675
583 326 -616
402 564 -791
407 190 -725
414 24 200
585 202 -901
463 807 -168
375 596 -929
86 77 -374
12 803 -625
406 758 627
297 26 119
181 399 -182
661 387 86
692 45 58
389 194 -812
488 291 -251
440 5 330
678 430 890
118 360 -298
294 344 167
123 515 -850
485 557 -262
475 377 -322
371 260 -42
271 184 -278
503 160 993
608 718 147
107 352 -4
277 393 2
599 57 -751
397 770 182
722 193 -421
693 110 -846
596 779 -218
94 377 -633
164 458 -647
69 340 -880
99 80 -160
440 636 212
272 125 -502
453 705 857
406 750 624
121 539 -675
87 48 -867
676 27 854
524 350 -606
60 100 519
412 606 -539
585 322 818
734 371 281
741 369 834
319 165 122
517 505 -434
9 74 834
86 179 -491
293 411 162
47 578 -655
581 294 332
468 398 -605
392 215 254
83 135 -719
805 690 -410
349 708 922
135 552 947
370 105 460
195 665 -964
551 168 -300
733 486 -225
114 146 920
225 34 871
524 506 -15
534 724 -22
44 223 -133
804 341 108
301 230 -183
632 65 -870
71 743 -600
780 136 12
123 699 -246
715 154 -832
140 88 -819
51 56 708
488 86 726
428 635 -313
361 97 492
208 378 55
289 572 -326
674 317 -440
739 809 -705
756 123 15
90 805 533
119 21 601
83 286 -286
387 489 -642
753 64 304
617 282 686
85 497 -38
510 386 -837
722 198 -196
813 7 -340
54 145 576
620 309 -241
522 582 913
468 272 809
190 146 -978
289 424 -810
447 347 60
320 25 710
242 216 577
133 716 -620
469 201 -632
392 190 -943
549 699 -110
640 34 750
714 587 131
334 634 59
544 337 839
84 32 -325
55 619 332
42 681 457
351 714 -784
561 736 710
127 145 -318
549 177 925
577 763 923
610 549 577
252 795 -308
730 106 251
3 463 936
602 174 324
368 185 187
284 192 -702
339 798 688
177 461 809
414 182 -790
652 519 -158
807 577 264
479 359 -63
46 336 961
310 423 -853
64 355 880
614 798 38
53 589 95
655 604 47
258 88 678
625 507 -25
256 616 720
39 478 196
541 96 -626
339 267 770
168 790 220
535 60 -100
655 168 -209
271 80 345
272 151 523
694 735 38
150 567 -541
704 346 831
430 502 -438
49 390 53
74 581 -497
191 802 172
563 135 -196
379 695 -595
733 61 -593
765 497 -802
764 455 -901
425 225 -179
335 109 -492
479 447 241
657 383 165
128 482 770
709 193 -174
615 57 879
548 729 755
69 272 -181
55 752 348
644 758 -241
710 566 -776
185 527 -150
219 197 499
42 531 -318
805 54 -515
113 234 -642
718 21 -101
139 155 -378
333 294 102
522 682 -616
616 147 -950
565 437 -146
654 646 40
339 734 -329
597 432 952
86 521 -953
47 436 771
504 459 -725
804 498 67
628 640 323
149 294 -695
48 745 -663
363 38 974
599 2 941
277 796 -960
305 313 336
515 355 -100
92 230 269
289 508 831
276 615 -985
714 622 377
649 308 -262
559 393 -136
452 450 -673
36 148 969
97 718 171
24 83 468
743 34 622
316 542 179
533 191 -560
702 283 413
441 392 70
802 660 -111
415 717 -440
342 538 -839
645 437 -468
417 518 648
833 836
610 374 252
132 167 -654
559 484 567
351 183 -867
235 520 -957
570 495 -715
4 112 -127
21 619 -587
492 426 25
169 694 736
664 461 258
209 6 -743
423 257 -665
642 299 956
215 136 -359
219 85 15
349 589 -456
461 365 -803
681 356 -20
133 601 219
828 559 486
143 78 88
490 511 -280
